Fulfilment Location Name,Channel Order ID,Parent Order ID,Shipment ID,External Item Code,Client SKU ID / EAN,Sales Channel
increff warehouse bangalore,KO214286,KO214286,164936,B8923B77452,SAUS0039493_PINK,SHOPIFYIN
increff warehouse bangalore,KO214280,KO214280,165331,B89AB82C0C5,SAUS0021303_BEIGE,SHOPIFYIN
increff warehouse bangalore,KO214396,KO214396,165474,B89D15FF116,SAUS0032196_OFF_WHITE,SHOPIFYIN
increff warehouse bangalore,KO214379,KO214379,165530,B89E0CB628F,SSSS0020422_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO213977,KO213977,164926,B89DD271E4F,SSSS0020422_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214430,KO214430,165561,B89DD4A3A6A,SSSS0020422_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214282,KO214282,165500,B89DC27EF90,SSSS0020422_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214201,KO214201,165339,B8A1344F776,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214369,KO214369,165569,B8A13B90D22,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214145,KO214145,165337,B8A13C881E4,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214245,KO214245,165184,B8A14A985D6,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214172,KO214172,165566,B8A15CA2B7F,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO213974,KO213974,165007,B8A1A14981D,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214221,KO214221,164923,B8A14A76C25,SAUS0039232_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214220,KO214220,165133,B8B57B76F56,SAUS0040038_NAVY_BLUE_MULTI,SHOPIFYIN
increff warehouse bangalore,KO214215,KO214215,164987,B8B55CD22B0,SAUS0040038_NAVY_BLUE_MULTI,SHOPIFYIN
increff warehouse bangalore,KO214235,KO214235,165575,B8B71624033,SAUS0040040_PISTA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214092,KO214092,165216,B8B70F5879D,SAUS0040040_PISTA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214251,KO214251,164992,B8C03EB5207,SAUS0040042_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214384,KO214384,165370,B8C1AC0A532,SAUS0040091_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214100,KO214100,165471,B8C1D406EBD,SAUS0040091_MEHENDI,SHOPIFYIN
increff warehouse bangalore,KO214220,KO214220,165133,B8C1BD6F48B,SAUS0040037_SKY_BLUE_MULTI,SHOPIFYIN
increff warehouse bangalore,KO214220,KO214220,165133,B8C1ED405ED,SAUS0040037_BABY_PINK_MULTI,SHOPIFYIN
increff warehouse bangalore,KO214427,KO214427,165462,B8C1EC43DF2,SAUS0040037_BABY_PINK_MULTI,SHOPIFYIN
increff warehouse bangalore,KO214195,KO214195,165543,B8C312F49EC,SAUS0040034_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214245,KO214245,165184,B8C4BAFDCB5,SAUS0040092_PINK,SHOPIFYIN
increff warehouse bangalore,KO214216,KO214216,164967,B8C4AB2D86D,SAUS0040092_PINK,SHOPIFYIN
increff warehouse bangalore,KO214172,KO214172,165566,B8C4817515C,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214223,KO214223,165191,B8C4D0587BF,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214291,KO214291,165198,B8C4CF32796,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214291,KO214291,165198,B8C4D9F5FC5,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214246,KO214246,164952,B8C4D3B5CC6,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214426,KO214426,165372,B8C4C5ADCD0,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO213996,KO213996,165098,B8C4D7D59DC,SAUS0040092_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214193,KO214193,165101,B8C4E9988A9,SAUS0040033_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO213976,KO213976,165199,B8C4ECA8EDA,SAUS0040033_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214332,KO214332,165404,B8D47ACBFE4,SAUS0038349_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214264,KO214264,165232,B8D48BE0C50,SAUS0038349_SEA_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214253,KO214253,165220,B8D596472A7,SAUS0040190_RUST,SHOPIFYIN
increff warehouse bangalore,KO214270,KO214270,165032,B8D76F63562,SSUS0039787_PEACH,SHOPIFYIN
increff warehouse bangalore,KO213963,KO213963,165140,B8F1C8D9E6F,SSUS0038805_MAROON,SHOPIFYIN
increff warehouse bangalore,KO213963,KO213963,165140,B8F286B1E24,SSUS0038806_PURPLE,SHOPIFYIN
increff warehouse bangalore,KO214171,KO214171,165557,B8F4ACC8254,SSUS0038805_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214435,KO214435,165563,B8F4AED6406,SSUS0038805_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO213963,KO213963,165140,B8F4B296D7F,SSUS0038805_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214327,KO214327,165203,B8F4B154ADC,SSUS0038805_PEACOCK_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214179,KO214179,165145,B8F5A0BAC45,SSUS0038805_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214368,KO214368,165514,B8F5517BA3F,SSUS0038805_MAROON,SHOPIFYIN
increff warehouse bangalore,KO214402,KO214402,165497,B8F54E2880E,SSUS0038805_MAROON,SHOPIFYIN
increff warehouse bangalore,KO214023,KO214023,165333,B8F54F820C5,SSUS0038805_MAROON,SHOPIFYIN
increff warehouse bangalore,KO214166,KO214166,165014,B8FA8F15235,SAUS0017312_WINE,SHOPIFYIN
increff warehouse bangalore,KO214408,KO214408,165442,B8FA7C185F2,SAUS0017312_WINE,SHOPIFYIN
increff warehouse bangalore,KO214159,KO214159,165135,B8FA7708C30,SAUS0017312_WINE,SHOPIFYIN
increff warehouse bangalore,KO214192,KO214192,165093,B8FA8D081C7,SAUS0017312_WINE,SHOPIFYIN
increff warehouse bangalore,KO214089,KO214089,165374,B8FA7B08026,SAUS0017312_WINE,SHOPIFYIN
increff warehouse bangalore,KO214321,KO214321,165349,B90A2B281D9,SSUS0038258_PEACH,SHOPIFYIN
increff warehouse bangalore,KO214304,KO214304,165103,B90A4EAB296,SAUS0038522_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214365,KO214365,165342,B90E36D8D57,SAUS0038521_YELLOW,SHOPIFYIN
increff warehouse bangalore,KO214239,KO214239,165083,B9132F30FBC,SAUS0032354_SKY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214210,KO214210,165320,B91C3B9F81D,SAUS0017312_NAVY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214425,KO214425,165382,B91DF8D5CCC,SAUS0017312_NAVY_BLUE,SHOPIFYIN
increff warehouse bangalore,KO214360,KO214360,165406,B92C3DF5182,SAUS0034893_LAVENDER_MULTI,SHOPIFYIN
increff warehouse bangalore,KO214432,KO214432,165413,B92C92B3AE0,SAUS0039874_PINK_GREEN,SHOPIFYIN
increff warehouse bangalore,KO214206,KO214206,165324,B94F44DD869,SAUS0039002_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214346,KO214346,165365,B957BCAA920,SAUS0039010_RANI_PINK,SHOPIFYIN
increff warehouse bangalore,KO214369,KO214369,165569,B976EE5E9B2,SAUS0038815_MAROON_BLACK,SHOPIFYIN
increff warehouse bangalore,KO214351,KO214351,165576,B9879A99815,GCBR0038420_NAVY_BLUE_L,SHOPIFYIN
increff warehouse bangalore,69b197c4-d73c-4af9-bbcc-ad35ff367870,69b197c4-d73c-4af9-bbcc-ad35ff367870,165933,K1100687,SAUS0021889_GREY,MYNTRA
increff warehouse bangalore,a1e72991-500e-4867-be49-e6456cfd1e4d,a1e72991-500e-4867-be49-e6456cfd1e4d,165958,B19B7C24F03,SAUS0030407_LAVENDER,MYNTRA
increff warehouse bangalore,d06ba6fc-b35d-4495-a5b2-cd338dba5741,d06ba6fc-b35d-4495-a5b2-cd338dba5741,165987,B65EF4E1807,SAUS0032198_BLACK,MYNTRA
increff warehouse bangalore,5f7d23d6-37cd-44c4-be03-c4dff5e370bd,5f7d23d6-37cd-44c4-be03-c4dff5e370bd,165991,B85F230B3BF,SAUS0016438_WINE,MYNTRA
increff warehouse bangalore,7208abd6-979a-45ba-8140-7366cebf52c2,7208abd6-979a-45ba-8140-7366cebf52c2,165587,K1046791,SSRM0032964_CREAM_RED_M,MYNTRA
increff warehouse bangalore,a25b59df-c4db-48f5-ab50-36611fad1f4a,a25b59df-c4db-48f5-ab50-36611fad1f4a,165589,K1109158,SSUS0038319_CREAM,MYNTRA
increff warehouse bangalore,164dcb06-354f-4dce-8f28-1f13533d7816,164dcb06-354f-4dce-8f28-1f13533d7816,165590,B19B818EF55,SAUS0030407_LAVENDER,MYNTRA
increff warehouse bangalore,c3007842-b6f2-464e-96ec-cafcfc83f451,c3007842-b6f2-464e-96ec-cafcfc83f451,165604,B1C505CE875,SSUS0038797_SEA_GREEN,MYNTRA
increff warehouse bangalore,97ebb4a2-52fa-43fa-b606-4b40f20323a1,97ebb4a2-52fa-43fa-b606-4b40f20323a1,165606,B88EBE65E75,SAUS0039230_ONION_PINK,MYNTRA
increff warehouse bangalore,d29543c8-997c-49d9-a734-226b5f62ad17,d29543c8-997c-49d9-a734-226b5f62ad17,165609,B86B00195CE,SSUS0033136_PURPLE,MYNTRA
increff warehouse bangalore,fe537a75-8b05-424d-81c2-a9492b1e4cba,fe537a75-8b05-424d-81c2-a9492b1e4cba,165614,B85D701D82A,SAUS0018804_MUSTARD,MYNTRA
increff warehouse bangalore,3a9d670f-a31d-4297-b5b0-26b89b126284,3a9d670f-a31d-4297-b5b0-26b89b126284,165624,B505557BE85,SSRM0039157_PINK_L,MYNTRA
increff warehouse bangalore,cdb053ac-ad66-46b8-b0cb-0e0ee38ce95e,cdb053ac-ad66-46b8-b0cb-0e0ee38ce95e,165633,K979826,SSUS0014331_GOLD_YELLOW,MYNTRA
increff warehouse bangalore,0569c940-495b-48a4-94b1-8aadc0d4b392,0569c940-495b-48a4-94b1-8aadc0d4b392,165641,B02554BBECC,SAUS0034603_RANI_PINK,MYNTRA
increff warehouse bangalore,3d61e62d-88fa-4d60-a763-a1ac64bc80d7,3d61e62d-88fa-4d60-a763-a1ac64bc80d7,165643,B869EFA65BF,SAUS0031504_MUSTARD,MYNTRA
increff warehouse bangalore,b1eeef5d-23f5-4b46-a7d4-0b4c6f5465b7,b1eeef5d-23f5-4b46-a7d4-0b4c6f5465b7,165646,B86918872C9,SAUS0039540_BABY_PINK,MYNTRA
increff warehouse bangalore,44ac34f6-fba3-4e4e-9ad1-898a307df075,44ac34f6-fba3-4e4e-9ad1-898a307df075,165648,B1274D034BA,SSUS0038256_PISTA_GREEN,MYNTRA
increff warehouse bangalore,1b32548d-4ff4-4a28-b0b6-a01a9abe154d,1b32548d-4ff4-4a28-b0b6-a01a9abe154d,165653,B85EBC8EC5C,SAUS0016987_WINE,MYNTRA
increff warehouse bangalore,2bb5b75b-d354-4c37-bb2d-3a556a0efd06,2bb5b75b-d354-4c37-bb2d-3a556a0efd06,165655,B769540FDB2,SAUS0032360_SKY_BLUE,MYNTRA
increff warehouse bangalore,3878ad8b-f7d9-4e15-a322-74e46e62e3f0,3878ad8b-f7d9-4e15-a322-74e46e62e3f0,165656,B86AB30D3FF,SSUS0033136_PURPLE,MYNTRA
increff warehouse bangalore,d72f5652-1e36-4c69-9963-5648980fb86b,d72f5652-1e36-4c69-9963-5648980fb86b,165662,B8697B69B84,SAUS0031504_MUSTARD,MYNTRA
increff warehouse bangalore,46a52c61-3157-4016-b0d8-53c9f672c6bf,46a52c61-3157-4016-b0d8-53c9f672c6bf,165667,B15E338AF6D,SAUS0036132_LAVENDER,MYNTRA
increff warehouse bangalore,acccd1e6-78d5-4974-aa41-a700acacdbd5,acccd1e6-78d5-4974-aa41-a700acacdbd5,165676,K901251,SSSS0020008_MULTI,MYNTRA
increff warehouse bangalore,291d779d-e50c-4aa9-bdf7-15ad229327ea,291d779d-e50c-4aa9-bdf7-15ad229327ea,165678,B631A5A845F,SAUS0038899_BEIGE,MYNTRA
increff warehouse bangalore,94bd024a-2d48-472a-a974-8af6cc3260a7,94bd024a-2d48-472a-a974-8af6cc3260a7,165681,B15E3E019AA,SAUS0036132_LAVENDER,MYNTRA
increff warehouse bangalore,e142abc4-9702-4c00-9378-17c2fc5dbecf,e142abc4-9702-4c00-9378-17c2fc5dbecf,165687,B631A70214E,SAUS0038899_BEIGE,MYNTRA
increff warehouse bangalore,90c93f7d-a823-4ad6-94bd-d8f2ddda07fe,90c93f7d-a823-4ad6-94bd-d8f2ddda07fe,165690,B896C0B6FE5,SAUS0031903_PISTA_GREEN,MYNTRA
increff warehouse bangalore,463ea44c-7798-48a0-a188-9fd5c762e0bd,463ea44c-7798-48a0-a188-9fd5c762e0bd,165692,B4EB453BA0D,SSUS0038958_GREY,MYNTRA
increff warehouse bangalore,f042f5db-17ef-4e23-8069-a6ac25d881bf,f042f5db-17ef-4e23-8069-a6ac25d881bf,165699,B825D294DB4,SSUS0020427_SEA_GREEN,MYNTRA
increff warehouse bangalore,2dc38554-81d4-4edc-98f0-7ed90151b5d1,2dc38554-81d4-4edc-98f0-7ed90151b5d1,165701,B8697A73CA3,SAUS0031504_MUSTARD,MYNTRA
increff warehouse bangalore,23e09fe8-a670-470d-901c-757373445819,23e09fe8-a670-470d-901c-757373445819,165706,B8A17BC96A4,SAUS0039232_PURPLE,MYNTRA
increff warehouse bangalore,31ed51aa-474c-4071-b037-2b86ad6a868f,31ed51aa-474c-4071-b037-2b86ad6a868f,165709,B86A2A3FFD3,SAUS0029651_LAVENDER,MYNTRA
increff warehouse bangalore,1035d8a7-3a23-47b6-80b0-85fb91cafe54,1035d8a7-3a23-47b6-80b0-85fb91cafe54,165711,B89C9F8623A,SAUS0032198_LEAF_GREEN,MYNTRA
increff warehouse bangalore,d49a6271-b6f9-4f5b-9800-41a81f5db799,d49a6271-b6f9-4f5b-9800-41a81f5db799,165715,B8C48524DF0,SAUS0040092_SEA_GREEN,MYNTRA
increff warehouse bangalore,3b71bd11-9d51-4216-938e-0b7f9553816c,3b71bd11-9d51-4216-938e-0b7f9553816c,165717,K1052096,SAUS0029651_PISTA_GREEN,MYNTRA
increff warehouse bangalore,eb2a9076-46fa-40c9-a0ea-1502767d9115,eb2a9076-46fa-40c9-a0ea-1502767d9115,165718,B19B89ECDF3,SAUS0036132_LAVENDER,MYNTRA
increff warehouse bangalore,0aa67b90-7eb5-4a80-a748-5ebd56b6bd05,0aa67b90-7eb5-4a80-a748-5ebd56b6bd05,165726,K1118300,SAUS0017312_NAVY_BLUE,MYNTRA
increff warehouse bangalore,82492cd0-0c7f-46b8-ae91-478fb6a230fc,82492cd0-0c7f-46b8-ae91-478fb6a230fc,165733,K1117453,SAUS0038527_YELLOW_MULTI,MYNTRA
increff warehouse bangalore,03cb11b6-fad4-434c-88d6-00bef1d2c082,03cb11b6-fad4-434c-88d6-00bef1d2c082,165736,B4B04BC344F,SSUS0038411_PINK,MYNTRA
increff warehouse bangalore,97758721-98b3-4694-a7bc-cda0f920b941,97758721-98b3-4694-a7bc-cda0f920b941,165742,K977907,SSRM0032705_PINK_S,MYNTRA
increff warehouse bangalore,35bd0029-95f5-450f-af75-46036ba0d96b,35bd0029-95f5-450f-af75-46036ba0d96b,165755,K1020449,SAUS0021890_BLACK,MYNTRA
increff warehouse bangalore,096a6143-d521-49fd-8ed6-97130b8d3431,096a6143-d521-49fd-8ed6-97130b8d3431,165760,B4A2BE911C9,SAUS0022390_MAUVE,MYNTRA
increff warehouse bangalore,ef110d36-987d-4ac4-a689-ffaef5922bbf,ef110d36-987d-4ac4-a689-ffaef5922bbf,165768,K1060229,SSUS0033499_MUSTARD,MYNTRA
increff warehouse bangalore,9549e177-c06d-4f13-9f6e-786df5f7efb7,9549e177-c06d-4f13-9f6e-786df5f7efb7,165771,K958386,SAUS0031866_MEHENDI,MYNTRA
increff warehouse bangalore,d8931458-5b76-4b5e-adb2-cec467f1d0ef,d8931458-5b76-4b5e-adb2-cec467f1d0ef,165772,K1117746,SAUS0017312_WINE,MYNTRA
increff warehouse bangalore,a2b622ec-866e-436c-bf19-0ed5fdb82195,a2b622ec-866e-436c-bf19-0ed5fdb82195,165775,K1076477,SSRM0035087_BOTTLE_GREEN_XL,MYNTRA
increff warehouse bangalore,460dde0c-60ab-494c-8f74-92aade8c58c5,460dde0c-60ab-494c-8f74-92aade8c58c5,165777,K1100695,SAUS0021889_GREY,MYNTRA
increff warehouse bangalore,a43b928f-dc60-43c2-9c66-c930e948a93a,a43b928f-dc60-43c2-9c66-c930e948a93a,165778,K1022021,SAUS0032260_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,9c37cc69-08f8-47f9-b35c-11cd0c625b73,9c37cc69-08f8-47f9-b35c-11cd0c625b73,165782,B1948162E2C,SAUS0032361_MAUVE,MYNTRA
increff warehouse bangalore,f054a714-583d-4634-b187-b2a8861535d9,f054a714-583d-4634-b187-b2a8861535d9,165785,K951736,SSUS0021713_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,f45660f9-4628-471a-b5c5-5d1a55f3e677,f45660f9-4628-471a-b5c5-5d1a55f3e677,165802,B8DDD423194,SAUS0030012_MAROON_WINE,MYNTRA
increff warehouse bangalore,7a381658-90f3-44fb-bbaf-df8065e11c58,7a381658-90f3-44fb-bbaf-df8065e11c58,165809,B8D4577841B,SAUS0038349_SEA_GREEN,MYNTRA
increff warehouse bangalore,db0a041e-8c8b-4dd7-b726-8e1edc86f34c,db0a041e-8c8b-4dd7-b726-8e1edc86f34c,165818,B8B57BA20B9,SAUS0040038_NAVY_BLUE_MULTI,MYNTRA
increff warehouse bangalore,47de4ee9-7450-42f7-ada8-313cfd314133,47de4ee9-7450-42f7-ada8-313cfd314133,165820,K999779,SSRM0033152_MUSTARD_XL,MYNTRA
increff warehouse bangalore,5ebc0e6e-3553-431b-b6ef-313c8d1ca32b,5ebc0e6e-3553-431b-b6ef-313c8d1ca32b,165831,B194BF81D0C,SAUS0032358_ONION_PINK,MYNTRA
increff warehouse bangalore,449236c9-a8dc-4574-ac5d-4014a646b40e,449236c9-a8dc-4574-ac5d-4014a646b40e,165835,B8FA8A5994C,SAUS0017312_WINE,MYNTRA
increff warehouse bangalore,183e7baf-0c76-4929-b723-9dfb01a98c3b,183e7baf-0c76-4929-b723-9dfb01a98c3b,165839,B8DDE3D27FD,SAUS0030012_MAROON_WINE,MYNTRA
increff warehouse bangalore,05bf5da9-c719-4023-9fd6-b77b02cb56c7,05bf5da9-c719-4023-9fd6-b77b02cb56c7,165852,K959560,SSRM0033871_SEA_GREEN_S,MYNTRA
increff warehouse bangalore,3bd72d02-8256-4566-8929-2db311403e34,3bd72d02-8256-4566-8929-2db311403e34,165243,B8C4BBD75B5,SAUS0040092_PINK,MYNTRA
increff warehouse bangalore,1487b78a-cb01-467f-8639-8a67d813562f,1487b78a-cb01-467f-8639-8a67d813562f,165268,B88B5B9B413,SAUS0029651_LAVENDER,MYNTRA
increff warehouse bangalore,1a883291-0127-415b-b40e-795f1f2ba680,1a883291-0127-415b-b40e-795f1f2ba680,165279,B8C480A2E70,SAUS0040092_SEA_GREEN,MYNTRA
increff warehouse bangalore,8920d1d8-bc30-4185-aedf-57a695a684e9,8920d1d8-bc30-4185-aedf-57a695a684e9,165288,B8DE1B5D956,SAUS0030012_MAROON_WINE,MYNTRA
increff warehouse bangalore,07a66254-64c2-4210-b552-6e3534fff62c,07a66254-64c2-4210-b552-6e3534fff62c,165302,B67EC7EFC66,SSUS0038314_PEACH,MYNTRA
increff warehouse bangalore,afd18302-8432-4597-a2fe-3e9cb8810c01,afd18302-8432-4597-a2fe-3e9cb8810c01,165306,AF520EE339E,SAUS0017312_NAVY_BLUE,MYNTRA
increff warehouse bangalore,49b66bbb-783f-4373-95c3-6ee0b19f94ee,49b66bbb-783f-4373-95c3-6ee0b19f94ee,165309,B5BE1C181D0,SAUS0016860_PEACOCK_BLUE,MYNTRA
increff warehouse bangalore,48d6a6a4-c7fe-4b2c-8cad-524bcaede1c7,48d6a6a4-c7fe-4b2c-8cad-524bcaede1c7,165313,B7780EC0E00,SAUS0038849_PEACH,MYNTRA
increff warehouse bangalore,30f0c533-18a8-4cfc-92cf-6d009e216bf5,30f0c533-18a8-4cfc-92cf-6d009e216bf5,165321,B7FD05E3B2D,SAUS0029623_WINE,MYNTRA
increff warehouse bangalore,1f657c34-bd75-43b1-92bc-7873d291a3fe,1f657c34-bd75-43b1-92bc-7873d291a3fe,165347,B5AF3844756,SSUS0038810_PINK,MYNTRA
increff warehouse bangalore,eb2b605e-f514-4043-9114-e796373268d2,eb2b605e-f514-4043-9114-e796373268d2,165351,B5B15E5F5A2,SSUS0038809_GREY,MYNTRA
increff warehouse bangalore,54c5b5cf-d7d1-4065-962c-292c53afa2a2,54c5b5cf-d7d1-4065-962c-292c53afa2a2,165353,B8CCCF2D778,SAUS0030105_YELLOW,MYNTRA
increff warehouse bangalore,0c535eb7-5856-443d-9c31-ac5468508cf3,0c535eb7-5856-443d-9c31-ac5468508cf3,165359,B8F5A133474,SSUS0038805_RANI_PINK,MYNTRA
increff warehouse bangalore,6c1e4e5e-fb48-4cba-b5cd-c9fc413537b9,6c1e4e5e-fb48-4cba-b5cd-c9fc413537b9,165364,B7FCFE166BB,SAUS0029623_WINE,MYNTRA
increff warehouse bangalore,c1a45644-2b6d-46e8-b051-baed152e2adf,c1a45644-2b6d-46e8-b051-baed152e2adf,165375,B9784967BB6,SAUS0032360_SKY_BLUE,MYNTRA
increff warehouse bangalore,5e73cbd8-4516-428a-ad4c-cc93ce6544a0,5e73cbd8-4516-428a-ad4c-cc93ce6544a0,165387,B61DC8213F8,SSUS0040093_RED,MYNTRA
increff warehouse bangalore,18a4e904-1686-4a51-b4e0-72d9725a3cf4,18a4e904-1686-4a51-b4e0-72d9725a3cf4,165399,B7C7854A25A,SSUS0032227_LIGHT_GREY,MYNTRA
increff warehouse bangalore,e1f31b60-87c7-44d7-940e-05a97cd20873,e1f31b60-87c7-44d7-940e-05a97cd20873,165410,B5EE1513BA1,SSUS0033072_YELLOW,MYNTRA
increff warehouse bangalore,dd4815dc-3810-48f9-8cea-0add6d9acc06,dd4815dc-3810-48f9-8cea-0add6d9acc06,165435,K1117556,SSRM0038426_SKY_BLUE_L,MYNTRA
increff warehouse bangalore,3ba450ec-0ea8-4086-a636-914b2533b081,3ba450ec-0ea8-4086-a636-914b2533b081,165447,B6DB6C16D54,SSRM0039169_RED_XL,MYNTRA
increff warehouse bangalore,1df32ee7-f2b9-450a-8b8a-5f197bd56387,1df32ee7-f2b9-450a-8b8a-5f197bd56387,165452,B6AFD9131BE,SAUS0032361_MAUVE,MYNTRA
increff warehouse bangalore,ce05ce0f-8fc7-4221-b663-413bb705aa3a,ce05ce0f-8fc7-4221-b663-413bb705aa3a,165465,K1090774,SAUS0021889_GREY,MYNTRA
increff warehouse bangalore,5a8eeeeb-055c-487d-9ea1-1d43a855e49c,5a8eeeeb-055c-487d-9ea1-1d43a855e49c,165476,B2935EC20F2,SSUS0038715_RED_MULTI,MYNTRA
increff warehouse bangalore,ec22db70-8bdc-43ad-a513-096c1dc37d8b,ec22db70-8bdc-43ad-a513-096c1dc37d8b,165477,K1095081,SAUS0021889_GREY,MYNTRA
increff warehouse bangalore,02b5c4ab-322e-4499-8a21-b2ee24f66edb,02b5c4ab-322e-4499-8a21-b2ee24f66edb,165490,B50585C3426,SSRM0039157_PINK_XL,MYNTRA
increff warehouse bangalore,9a0619ee-4079-4131-b09b-7659368496d7,9a0619ee-4079-4131-b09b-7659368496d7,165491,B8C14C66181,SAUS0040091_ONION_PINK,MYNTRA
increff warehouse bangalore,61211cad-a317-43a4-af44-5594df8b0526,61211cad-a317-43a4-af44-5594df8b0526,165507,K812429,SAUS0016505_MAROON,MYNTRA
increff warehouse bangalore,5e1add9a-1dc9-4341-acde-c4456faa3771,5e1add9a-1dc9-4341-acde-c4456faa3771,165512,B8C4E97E09E,SAUS0040033_RANI_PINK,MYNTRA
increff warehouse bangalore,854cbeb9-c55b-4262-a4ad-13ceb818cede,854cbeb9-c55b-4262-a4ad-13ceb818cede,165524,B8FA897CCB6,SAUS0017312_WINE,MYNTRA
increff warehouse bangalore,edff4980-5841-4593-8c43-7579e0ac9ea5,edff4980-5841-4593-8c43-7579e0ac9ea5,165527,B17CB7DEC1B,SSRM0039011_BABY_PINK_L,MYNTRA
increff warehouse bangalore,80181dc7-f0ab-4741-9391-ea7a699edbf9,80181dc7-f0ab-4741-9391-ea7a699edbf9,165535,B91DF6F9FA0,SAUS0017312_NAVY_BLUE,MYNTRA
increff warehouse bangalore,33695f2f-4965-4767-bee4-bf25a2371fed,403493d3-3511-4342-a9b6-e41e7e4fdbc8,165541,B89194C788F,SAUS0032726_LAVENDER_MULTI,MYNTRA
increff warehouse bangalore,be085bcf-35e0-41cd-824d-1020d8104646,be085bcf-35e0-41cd-824d-1020d8104646,165224,B8DCF01C645,SAUS0039430_PISTA_GREEN_BOTTLE_GREEN,MYNTRA
increff warehouse bangalore,9be836e4-19f2-4cca-a268-ad663bd8dc8a,9be836e4-19f2-4cca-a268-ad663bd8dc8a,165226,B6AFD6A7C09,SAUS0032361_MAUVE,MYNTRA
increff warehouse bangalore,ecfd5450-311f-47e1-a9b2-e789a6c51701,ecfd5450-311f-47e1-a9b2-e789a6c51701,165229,B8C47E5E989,SAUS0040092_SEA_GREEN,MYNTRA
increff warehouse bangalore,691fa10d-7209-445e-9ec2-f1bdb761d015,691fa10d-7209-445e-9ec2-f1bdb761d015,165231,K1099081,SSRM0036163_MUSTARD_M,MYNTRA
increff warehouse bangalore,cb1cd82e-4d6e-49a6-bdc1-c40befd4d186,cb1cd82e-4d6e-49a6-bdc1-c40befd4d186,165234,B63DDB9E66C,SAUS0038903_BABY_PINK,MYNTRA
increff warehouse bangalore,5aed2230-efcd-4914-9b4c-82e134b1f6b9,5aed2230-efcd-4914-9b4c-82e134b1f6b9,165236,K950690,SSSS0020008_MULTI,MYNTRA
increff warehouse bangalore,4b4e8e10-ce75-4175-84e1-d20c64462233,4b4e8e10-ce75-4175-84e1-d20c64462233,165239,B851EA29819,SAUS0016988_MAROON,MYNTRA
increff warehouse bangalore,1eb3b0c6-fdba-4d07-980b-20d582b2a000,1eb3b0c6-fdba-4d07-980b-20d582b2a000,165245,B81068554C7,SSUS0019607_PINK,MYNTRA
increff warehouse bangalore,5a9de78c-4db4-4753-a03a-0606179b4735,5a9de78c-4db4-4753-a03a-0606179b4735,165247,K1038118,SAUS0034322_BLACK,MYNTRA
increff warehouse bangalore,4aca3da6-4048-484b-a027-6a719deda08d,4aca3da6-4048-484b-a027-6a719deda08d,165248,B8C4934C18A,SAUS0040092_SEA_GREEN,MYNTRA
increff warehouse bangalore,75b59b34-ef4d-4d2e-80d4-142daa6159fe,75b59b34-ef4d-4d2e-80d4-142daa6159fe,165266,B8C4C452944,SAUS0040092_SEA_GREEN,MYNTRA
